Province/State,Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered,Active,WHO Region
,Azerbaijan,40.1431,47.5769,2020-07-10,22990,292,14093,8605,Europe
,Bahamas,25.025885,-78.035889,2020-07-10,108,11,89,8,Americas
,Bahrain,26.0275,50.55,2020-07-10,32039,104,27213,4722,Eastern Mediterranean
,Bangladesh,23.685,90.3563,2020-07-10,178443,2275,86406,89762,South-East Asia
,Barbados,13.1939,-59.5432,2020-07-10,98,7,90,1,Americas
,Belarus,53.7098,27.9534,2020-07-10,64604,454,54254,9896,Europe
,Belgium,50.8333,4.469936,2020-07-10,62357,9781,17179,35397,Europe
,Benin,9.3077,2.3158,2020-07-10,1285,23,333,929,Africa
,Bhutan,27.5142,90.4336,2020-07-10,80,0,55,25,South-East Asia
,Bolivia,-16.2902,-63.5887,2020-07-10,45565,1702,13918,29945,Americas
,Bosnia and Herzegovina,43.9159,17.6791,2020-07-10,6402,216,3037,3149,Europe
,Brazil,-14.235,-51.9253,2020-07-10,1800827,70398,1217361,513068,Americas
,Brunei,4.5353,114.7277,2020-07-10,141,3,138,0,Western Pacific
,Bulgaria,42.7339,25.4858,2020-07-10,6964,267,3308,3389,Europe
,Burkina Faso,12.2383,-1.5616,2020-07-10,1020,53,862,105,Africa
,Cabo Verde,16.5388,-23.0418,2020-07-10,1591,19,730,842,Africa
,Cambodia,11.55,104.9167,2020-07-10,141,0,131,10,Western Pacific
,Cameroon,3.8480000000000003,11.5021,2020-07-10,14916,359,11525,3032,Africa
Alberta,Canada,53.9333,-116.5765,2020-07-10,8596,161,0,8435,Americas
British Columbia,Canada,53.7267,-127.6476,2020-07-10,3053,187,0,2866,Americas
Manitoba,Canada,53.7609,-98.8139,2020-07-10,325,7,0,318,Americas
New Brunswick,Canada,46.5653,-66.4619,2020-07-10,166,2,0,164,Americas
Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-07-10,262,3,0,259,Americas
Nova Scotia,Canada,44.681999999999995,-63.7443,2020-07-10,1066,63,0,1003,Americas
Ontario,Canada,51.2538,-85.3232,2020-07-10,38323,2760,0,35563,Americas
Prince Edward Island,Canada,46.5107,-63.4168,2020-07-10,33,0,0,33,Americas
Quebec,Canada,52.9399,-73.5491,2020-07-10,56316,5612,0,50704,Americas
Saskatchewan,Canada,52.9399,-106.4509,2020-07-10,815,15,0,800,Americas
,Central African Republic,6.6111,20.9394,2020-07-10,4259,53,1142,3064,Africa
,Chad,15.4542,18.7322,2020-07-10,874,74,789,11,Africa
,Chile,-35.6751,-71.543,2020-07-10,309274,6781,278053,24440,Americas
Anhui,China,31.8257,117.2264,2020-07-10,991,6,985,0,Western Pacific
Beijing,China,40.1824,116.4142,2020-07-10,929,9,645,275,Western Pacific
Chongqing,China,30.0572,107.874,2020-07-10,582,6,575,1,Western Pacific
Fujian,China,26.0789,117.9874,2020-07-10,363,1,360,2,Western Pacific
Gansu,China,35.7518,104.2861,2020-07-10,167,2,162,3,Western Pacific
Guangdong,China,23.3417,113.4244,2020-07-10,1647,8,1631,8,Western Pacific
Guangxi,China,23.8298,108.7881,2020-07-10,254,2,252,0,Western Pacific
Guizhou,China,26.8154,106.8748,2020-07-10,147,2,145,0,Western Pacific
Hainan,China,19.1959,109.7453,2020-07-10,171,6,165,0,Western Pacific
Hebei,China,39.549,116.1306,2020-07-10,349,6,0,343,Western Pacific
Heilongjiang,China,47.861999999999995,127.7615,2020-07-10,947,13,934,0,Western Pacific
Henan,China,37.8957,114.9042,2020-07-10,1276,22,0,1254,Western Pacific
Hong Kong,China,22.3,114.2,2020-07-10,1365,7,1167,191,Western Pacific
Hubei,China,30.9756,112.2707,2020-07-10,68135,4512,63623,0,Western Pacific
Hunan,China,27.6104,111.7088,2020-07-10,1019,4,1015,0,Western Pacific
Inner Mongolia,China,44.0935,113.9448,2020-07-10,244,1,237,6,Western Pacific
Jiangsu,China,32.9711,119.455,2020-07-10,654,0,654,0,Western Pacific
Jiangxi,China,27.614,115.7221,2020-07-10,932,1,931,0,Western Pacific
Jilin,China,43.6661,126.1923,2020-07-10,155,2,153,0,Western Pacific
Liaoning,China,41.2956,122.6085,2020-07-10,162,2,150,10,Western Pacific
Macau,China,22.1667,113.55,2020-07-10,46,0,45,1,Western Pacific
Ningxia,China,37.2692,106.1655,2020-07-10,75,0,75,0,Western Pacific
Qinghai,China,35.7452,95.9956,2020-07-10,18,0,18,0,Western Pacific
Shaanxi,China,35.1917,108.8701,2020-07-10,321,3,314,4,Western Pacific
Shandong,China,36.3427,118.1498,2020-07-10,792,7,785,0,Western Pacific
Shanghai,China,31.201999999999998,121.4491,2020-07-10,721,7,689,25,Western Pacific
Shanxi,China,37.5777,112.2922,2020-07-10,199,0,198,1,Western Pacific
Sichuan,China,30.6171,102.7103,2020-07-10,599,3,582,14,Western Pacific
Tianjin,China,39.3054,117.323,2020-07-10,199,3,195,1,Western Pacific
Tibet,China,31.6927,88.0924,2020-07-10,1,0,1,0,Western Pacific
Xinjiang,China,41.1129,85.2401,2020-07-10,76,3,73,0,Western Pacific
Yunnan,China,24.974,101.48700000000001,2020-07-10,187,2,183,2,Western Pacific
Zhejiang,China,29.1832,120.0934,2020-07-10,1269,1,1267,1,Western Pacific
,Colombia,4.5709,-74.2973,2020-07-10,140776,4925,56272,79579,Americas
,Congo (Brazzaville),-0.228,15.8277,2020-07-10,2028,47,589,1392,Africa
,Congo (Kinshasa),-4.0383,21.7587,2020-07-10,7905,189,3513,4203,Africa
,Costa Rica,9.7489,-83.7534,2020-07-10,6845,26,2110,4709,Americas
,Cote d'Ivoire,7.54,-5.5471,2020-07-10,12052,81,6080,5891,Africa
,Croatia,45.1,15.2,2020-07-10,3532,117,2377,1038,Europe
,Cuba,21.521757,-77.78116700000002,2020-07-10,2413,86,2249,78,Americas
,Cyprus,35.1264,33.4299,2020-07-10,1013,19,839,155,Europe
,Czechia,49.8175,15.472999999999999,2020-07-10,13001,352,8208,4441,Europe
Faroe Islands,Denmark,61.8926,-6.9118,2020-07-10,188,0,188,0,Europe
Greenland,Greenland,71.7069,-42.6043,2020-07-10,13,0,13,0,Europe
,Denmark,56.2639,9.5018,2020-07-10,12946,609,12077,260,Europe
,Djibouti,11.8251,42.5903,2020-07-10,4968,56,4689,223,Eastern Mediterranean
,Dominican Republic,18.7357,-70.1627,2020-07-10,41915,864,20830,20221,Americas
,Ecuador,-1.8312,-78.1834,2020-07-10,65018,4939,29577,30502,Americas
,Egypt,26.820553000000004,30.802497999999996,2020-07-10,80235,3702,23274,53259,Eastern Mediterranean
,El Salvador,13.7942,-88.8965,2020-07-10,9142,249,5428,3465,Americas
,Equatorial Guinea,1.6508,10.2679,2020-07-10,3071,51,842,2178,Africa
,Eritrea,15.1794,39.7823,2020-07-10,232,0,107,125,Africa
,Estonia,58.5953,25.0136,2020-07-10,2013,69,1894,50,Europe
,Eswatini,-26.5225,31.4659,2020-07-10,1257,18,633,606,Africa
,Ethiopia,9.145,40.4897,2020-07-10,7120,124,2430,4566,Africa
,Fiji,-17.7134,178.065,2020-07-10,26,0,18,8,Western Pacific
,Finland,61.92411,25.748151,2020-07-10,7279,329,6800,150,Europe
French Guiana,France,3.9339,-53.1258,2020-07-10,5704,23,2785,2896,Europe
French Polynesia,France,-17.6797,149.4068,2020-07-10,62,0,60,2,Europe
Guadeloupe,France,16.265,-61.551,2020-07-10,190,14,157,19,Europe
Mayotte,France,-12.8275,45.166244,2020-07-10,2711,37,2480,194,Europe
New Caledonia,France,-20.904304999999997,165.618042,2020-07-10,21,0,21,0,Europe
Reunion,France,-21.1151,55.5364,2020-07-10,571,3,472,96,Europe
Saint Barthelemy,France,17.9,-62.8333,2020-07-10,6,0,6,0,Europe
St Martin,France,18.0708,-63.0501,2020-07-10,43,3,37,3,Europe
Martinique,France,14.6415,-61.0242,2020-07-10,255,15,98,142,Europe
,France,46.2276,2.2137,2020-07-10,198450,29912,72396,96142,Europe
,Gabon,-0.8037,11.6094,2020-07-10,5942,46,3004,2892,Africa
,Gambia,13.4432,-15.3101,2020-07-10,64,3,34,27,Africa
,Georgia,42.3154,43.3569,2020-07-10,973,15,846,112,Europe
,Germany,51.165690999999995,10.451526,2020-07-10,199332,9063,184028,6241,Europe
,Ghana,7.9465,-1.0232,2020-07-10,23834,135,19212,4487,Africa
,Greece,39.0742,21.8243,2020-07-10,3732,193,1374,2165,Europe
,Guatemala,15.7835,-90.2308,2020-07-10,27619,1139,4024,22456,Americas
,Guinea,9.9456,-9.6966,2020-07-10,5969,37,4732,1200,Africa
,Guyana,4.860416000000002,-58.93018000000001,2020-07-10,290,16,134,140,Americas
,Haiti,18.9712,-72.2852,2020-07-10,6617,135,2590,3892,Americas
,Holy See,41.9029,12.4534,2020-07-10,12,0,12,0,Europe
,Honduras,15.2,-86.2419,2020-07-10,27053,750,2850,23453,Americas
,Hungary,47.1625,19.5033,2020-07-10,4223,593,2941,689,Europe
,Iceland,64.9631,-19.0208,2020-07-10,1833,10,1803,20,Europe
,India,20.593684,78.96288,2020-07-10,820916,22123,515386,283407,South-East Asia
,Indonesia,-0.7893,113.9213,2020-07-10,72347,3469,33529,35349,South-East Asia
,Iran,32.427908,53.68804599999999,2020-07-10,252720,12447,215015,25258,Eastern Mediterranean
,Iraq,33.223191,43.679291,2020-07-10,72460,2960,41380,28120,Eastern Mediterranean
,Ireland,53.1424,-7.6921,2020-07-10,25589,1744,23364,481,Europe
,Israel,31.046051000000002,34.851612,2020-07-10,36266,351,18613,17302,Europe
,Italy,41.87194,12.56738,2020-07-10,242639,34938,194273,13428,Europe
,Jamaica,18.1096,-77.2975,2020-07-10,753,10,605,138,Americas
,Japan,36.204824,138.252924,2020-07-10,21044,982,17494,2568,Western Pacific
,Jordan,31.24,36.51,2020-07-10,1173,10,986,177,Eastern Mediterranean
,Kazakhstan,48.0196,66.9237,2020-07-10,56455,264,32500,23691,Europe
,Kenya,-0.0236,37.9062,2020-07-10,9448,181,2733,6534,Africa
,South Korea,35.90775700000001,127.766922,2020-07-10,13373,288,12144,941,Western Pacific
,Kuwait,29.311659999999996,47.481766,2020-07-10,53580,383,43214,9983,Eastern Mediterranean
,Kyrgyzstan,41.20438,74.766098,2020-07-10,9910,125,3236,6549,Europe
,Latvia,56.8796,24.6032,2020-07-10,1165,30,1019,116,Europe
,Lebanon,33.8547,35.8623,2020-07-10,2082,36,1402,644,Eastern Mediterranean
,Liberia,6.4280550000000005,-9.429499,2020-07-10,963,47,400,516,Africa
,Liechtenstein,47.14,9.55,2020-07-10,84,1,81,2,Europe
,Lithuania,55.1694,23.8813,2020-07-10,1861,79,1569,213,Europe
,Luxembourg,49.8153,6.1296,2020-07-10,4777,110,4086,581,Europe
,Madagascar,-18.766947000000002,46.869107,2020-07-10,4143,34,2183,1926,Africa
,Malaysia,4.210483999999999,101.97576600000001,2020-07-10,8696,121,8511,64,Western Pacific
,Maldives,3.2028,73.2207,2020-07-10,2617,13,2238,366,South-East Asia
,Malta,35.9375,14.3754,2020-07-10,674,9,658,7,Europe
,Mauritania,21.0079,-10.9408,2020-07-10,5203,146,2111,2946,Africa
,Mauritius,-20.348404000000002,57.552152,2020-07-10,342,10,330,2,Africa
,Mexico,23.6345,-102.5528,2020-07-10,289174,34191,225356,29627,Americas
,Moldova,47.4116,28.3699,2020-07-10,18924,635,12188,6101,Europe
,Monaco,43.7333,7.4167,2020-07-10,108,4,96,8,Europe
,Mongolia,46.8625,103.8467,2020-07-10,227,0,200,27,Western Pacific
,Montenegro,42.708678000000006,19.37439,2020-07-10,1019,19,320,680,Europe
,Morocco,31.7917,-7.0926,2020-07-10,15328,243,11827,3258,Eastern Mediterranean
,Namibia,-22.9576,18.4904,2020-07-10,668,1,25,642,Africa
,Nepal,28.1667,84.25,2020-07-10,16649,35,8011,8603,South-East Asia
Aruba,Netherlands,12.5211,-69.9683,2020-07-10,105,3,98,4,Europe
Curacao,Netherlands,12.1696,-68.99,2020-07-10,25,1,24,0,Europe
Sint Maarten,Netherlands,18.0425,-63.0548,2020-07-10,78,15,63,0,Europe
,Netherlands,52.1326,5.2913,2020-07-10,50840,6136,0,44704,Europe
,New Zealand,-40.9006,174.886,2020-07-10,1543,22,1497,24,Western Pacific
,Nicaragua,12.865416,-85.207229,2020-07-10,2846,91,1993,762,Americas
,Niger,17.607789,8.081666,2020-07-10,1099,68,978,53,Africa
,Nigeria,9.082,8.6753,2020-07-10,31323,709,12795,17819,Africa
,North Macedonia,41.6086,21.7453,2020-07-10,7777,368,3960,3449,Europe
,Norway,60.472,8.4689,2020-07-10,8974,252,8138,584,Europe
,Oman,21.512583,55.92325500000001,2020-07-10,53614,244,34225,19145,Eastern Mediterranean
,Pakistan,30.3753,69.3451,2020-07-10,246351,5123,153134,88094,Eastern Mediterranean
,Panama,8.538,-80.7821,2020-07-10,43257,863,21426,20968,Americas
,Papua New Guinea,-6.314993,143.95555,2020-07-10,11,0,8,3,Western Pacific
,Paraguay,-23.4425,-58.4438,2020-07-10,2736,20,1256,1460,Americas
,Peru,-9.19,-75.0152,2020-07-10,319646,11500,210638,97508,Americas
,Philippines,12.879721,121.77401699999999,2020-07-10,52914,1360,13230,38324,Western Pacific
,Poland,51.9194,19.1451,2020-07-10,37216,1562,26048,9606,Europe
,Portugal,39.3999,-8.2245,2020-07-10,45679,1646,30350,13683,Europe
,Qatar,25.3548,51.1839,2020-07-10,102630,146,98233,4251,Eastern Mediterranean
,Romania,45.9432,24.9668,2020-07-10,31381,1847,21129,8405,Europe
,Russia,61.52401,105.31875600000001,2020-07-10,712863,11000,488234,213629,Europe
,Rwanda,-1.9403,29.8739,2020-07-10,1252,3,635,614,Africa
,Saint Lucia,13.9094,-60.9789,2020-07-10,22,0,19,3,Americas
,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-07-10,29,0,29,0,Americas
,San Marino,43.9424,12.4578,2020-07-10,699,42,656,1,Europe
,Saudi Arabia,23.885942,45.079162,2020-07-10,226486,2151,163026,61309,Eastern Mediterranean
,Senegal,14.4974,-14.4524,2020-07-10,7882,145,5311,2426,Africa
,Serbia,44.0165,21.0059,2020-07-10,17728,370,13719,3639,Europe
,Seychelles,-4.6796,55.492,2020-07-10,100,0,11,89,Africa
,Singapore,1.2833,103.8333,2020-07-10,45614,26,41780,3808,Western Pacific
,Slovakia,48.669,19.699,2020-07-10,1870,28,1481,361,Europe
,Slovenia,46.1512,14.9955,2020-07-10,1793,111,1429,253,Europe
,Somalia,5.152149,46.199616,2020-07-10,3038,92,1209,1737,Eastern Mediterranean
,South Africa,-30.5595,22.9375,2020-07-10,250687,3860,118232,128595,Africa
,Spain,40.463667,-3.7492199999999998,2020-07-10,253908,28403,150376,75129,Europe
,Sri Lanka,7.873054,80.77179699999998,2020-07-10,2454,11,1980,463,South-East Asia
,Sudan,12.8628,30.2176,2020-07-10,10204,649,5277,4278,Eastern Mediterranean
,Suriname,3.9193,-56.0278,2020-07-10,726,18,481,227,Americas
,Sweden,60.128161,18.643501,2020-07-10,74898,5526,0,69372,Europe
,Switzerland,46.8182,8.2275,2020-07-10,32690,1966,29400,1324,Europe
,Taiwan*,23.7,121.0,2020-07-10,449,7,438,4,Western Pacific
,Tanzania,-6.369028,34.888822,2020-07-10,509,21,183,305,Africa
,Thailand,15.870032,100.992541,2020-07-10,3202,58,3087,57,South-East Asia
,Togo,8.6195,0.8248,2020-07-10,710,15,494,201,Africa
,Trinidad and Tobago,10.6918,-61.2225,2020-07-10,133,8,120,5,Americas
,Tunisia,33.886917,9.537499,2020-07-10,1240,50,1067,123,Eastern Mediterranean
,Turkey,38.9637,35.2433,2020-07-10,210965,5323,191883,13759,Europe
,Uganda,1.373333,32.290275,2020-07-10,1006,0,938,68,Africa
,Ukraine,48.3794,31.1656,2020-07-10,53116,1362,25634,26120,Europe
,United Arab Emirates,23.424076,53.847818000000004,2020-07-10,54050,330,43969,9751,Eastern Mediterranean
Bermuda,United Kingdom,32.3078,-64.7505,2020-07-10,150,9,137,4,Europe
Cayman Islands,United Kingdom,19.3133,-81.2546,2020-07-10,201,1,197,3,Europe
Channel Islands,United Kingdom,49.3723,-2.3644,2020-07-10,577,47,512,18,Europe
Gibraltar,United Kingdom,36.1408,-5.3536,2020-07-10,180,0,176,4,Europe
Isle of Man,United Kingdom,54.2361,-4.5481,2020-07-10,336,24,312,0,Europe
Montserrat,United Kingdom,16.742498,-62.187366000000004,2020-07-10,11,1,10,0,Europe
,United Kingdom,55.3781,-3.4360000000000004,2020-07-10,288133,44650,0,243483,Europe
,Uruguay,-32.5228,-55.7658,2020-07-10,985,29,886,70,Americas
,US,40.0,-100.0,2020-07-10,3185737,134101,983185,2068451,Americas
,Uzbekistan,41.377491,64.585262,2020-07-10,12027,54,7530,4443,Europe
,Venezuela,6.4238,-66.5897,2020-07-10,8803,83,2671,6049,Americas
,Vietnam,14.058323999999999,108.277199,2020-07-10,370,0,350,20,Western Pacific
,Zambia,-13.133897,27.849332,2020-07-10,1895,42,1348,505,Africa
,Zimbabwe,-19.015438,29.154857,2020-07-10,942,13,320,609,Africa
,Dominica,15.415,-61.371,2020-07-10,18,0,18,0,Americas
,Grenada,12.1165,-61.678999999999995,2020-07-10,23,0,23,0,Americas
,Mozambique,-18.665695,35.529562,2020-07-10,1111,9,0,1102,Africa
,Syria,34.802075,38.99681500000001,2020-07-10,394,16,0,378,Eastern Mediterranean
,Timor-Leste,-8.874217,125.727539,2020-07-10,24,0,0,24,South-East Asia
,Belize,17.1899,-88.4976,2020-07-10,37,2,20,15,Americas
,Laos,19.856270000000002,102.495496,2020-07-10,19,0,19,0,Western Pacific
,Libya,26.3351,17.228331,2020-07-10,1342,38,307,997,Eastern Mediterranean
,West Bank and Gaza,31.9522,35.2332,2020-07-10,5551,27,536,4988,Eastern Mediterranean
,Guinea-Bissau,11.8037,-15.1804,2020-07-10,1842,26,773,1043,Africa
,Mali,17.570692,-3.996166000000001,2020-07-10,2404,121,1650,633,Africa
,Saint Kitts and Nevis,17.357822,-62.782998,2020-07-10,17,0,15,2,Americas
Northwest Territories,Canada,64.8255,-124.8457,2020-07-10,5,0,0,5,Americas
Yukon,Canada,64.2823,-135.0,2020-07-10,11,0,0,11,Americas
,Kosovo,42.602636,20.902977,2020-07-10,4307,94,2095,2118,Europe
,Burma,21.9162,95.956,2020-07-10,326,6,256,64,South-East Asia
Anguilla,United Kingdom,18.2206,-63.0686,2020-07-10,3,0,3,0,Europe
British Virgin Islands,United Kingdom,18.4207,-64.64,2020-07-10,8,1,7,0,Europe
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-07-10,66,2,11,53,Europe
,Botswana,-22.3285,24.6849,2020-07-10,314,1,31,282,Africa
,Burundi,-3.3731,29.9189,2020-07-10,191,1,118,72,Africa
,Sierra Leone,8.460555000000001,-11.779889,2020-07-10,1613,63,1133,417,Africa
,Malawi,-13.2543,34.3015,2020-07-10,2069,31,379,1659,Africa
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,2020-07-10,13,0,13,0,Europe
Saint Pierre and Miquelon,France,46.8852,-56.3159,2020-07-10,2,0,1,1,Europe
,South Sudan,6.8770000000000024,31.307,2020-07-10,2021,38,333,1650,Africa
,Western Sahara,24.2155,-12.8858,2020-07-10,10,1,8,1,Africa
,Sao Tome and Principe,0.1864,6.6131,2020-07-10,727,14,284,429,Africa
,Yemen,15.552726999999999,48.516388,2020-07-10,1380,364,630,386,Eastern Mediterranean
,Comoros,-11.6455,43.3333,2020-07-10,314,7,272,35,Africa
,Tajikistan,38.861,71.2761,2020-07-10,6457,55,5115,1287,Europe
,Lesotho,-29.61,28.2336,2020-07-10,184,1,26,157,Africa
,Afghanistan,33.93911,67.709953,2020-07-11,34366,994,21135,12237,Eastern Mediterranean
,Albania,41.1533,20.1683,2020-07-11,3371,89,1881,1401,Europe
,Algeria,28.0339,1.6596,2020-07-11,18712,1004,13124,4584,Africa
,Andorra,42.5063,1.5218,2020-07-11,855,52,803,0,Europe
,Angola,-11.2027,17.8739,2020-07-11,462,23,118,321,Africa
,Antigua and Barbuda,17.0608,-61.7964,2020-07-11,74,3,57,14,Americas
,Argentina,-38.4161,-63.6167,2020-07-11,97509,1810,41408,54291,Americas
,Armenia,40.0691,45.0382,2020-07-11,31392,559,19419,11414,Europe
Australian Capital Territory,Australia,-35.4735,149.0124,2020-07-11,113,3,105,5,Western Pacific
New South Wales,Australia,-33.8688,151.2093,2020-07-11,3478,49,2988,441,Western Pacific
Northern Territory,Australia,-12.4634,130.8456,2020-07-11,31,0,29,2,Western Pacific
Queensland,Australia,-27.4698,153.0251,2020-07-11,1070,6,1058,6,Western Pacific
South Australia,Australia,-34.9285,138.6007,2020-07-11,443,4,439,0,Western Pacific
Tasmania,Australia,-42.8821,147.3272,2020-07-11,228,13,215,0,Western Pacific
Victoria,Australia,-37.8136,144.9631,2020-07-11,3799,24,2289,1486,Western Pacific
Western Australia,Australia,-31.9505,115.8605,2020-07-11,635,9,604,22,Western Pacific
,Austria,47.5162,14.5501,2020-07-11,18783,706,16864,1213,Europe
,Azerbaijan,40.1431,47.5769,2020-07-11,23521,298,14607,8616,Europe
,Bahamas,25.025885,-78.035889,2020-07-11,111,11,89,11,Americas
,Bahrain,26.0275,50.55,2020-07-11,32470,104,27828,4538,Eastern Mediterranean
,Bangladesh,23.685,90.3563,2020-07-11,181129,2305,88034,90790,South-East Asia
,Barbados,13.1939,-59.5432,2020-07-11,103,7,90,6,Americas
,Belarus,53.7098,27.9534,2020-07-11,64767,459,54919,9389,Europe
,Belgium,50.8333,4.469936,2020-07-11,62469,9782,17196,35491,Europe
,Benin,9.3077,2.3158,2020-07-11,1378,26,557,795,Africa
,Bhutan,27.5142,90.4336,2020-07-11,82,0,57,25,South-East Asia
,Bolivia,-16.2902,-63.5887,2020-07-11,47200,1754,14333,31113,Americas
,Bosnia and Herzegovina,43.9159,17.6791,2020-07-11,6719,219,3078,3422,Europe
,Brazil,-14.235,-51.9253,2020-07-11,1839850,71469,1244088,524293,Americas
,Brunei,4.5353,114.7277,2020-07-11,141,3,138,0,Western Pacific
,Bulgaria,42.7339,25.4858,2020-07-11,7175,267,3311,3597,Europe
,Burkina Faso,12.2383,-1.5616,2020-07-11,1033,53,869,111,Africa
,Cabo Verde,16.5388,-23.0418,2020-07-11,1623,19,748,856,Africa
,Cambodia,11.55,104.9167,2020-07-11,156,0,133,23,Western Pacific
,Cameroon,3.8480000000000003,11.5021,2020-07-11,15173,359,11928,2886,Africa
Alberta,Canada,53.9333,-116.5765,2020-07-11,8596,160,0,8436,Americas
British Columbia,Canada,53.7267,-127.6476,2020-07-11,3053,187,0,2866,Americas
Manitoba,Canada,53.7609,-98.8139,2020-07-11,325,7,0,318,Americas
New Brunswick,Canada,46.5653,-66.4619,2020-07-11,166,2,0,164,Americas
Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-07-11,262,3,0,259,Americas
Nova Scotia,Canada,44.681999999999995,-63.7443,2020-07-11,1066,63,0,1003,Americas
Ontario,Canada,51.2538,-85.3232,2020-07-11,38398,2760,0,35638,Americas
Prince Edward Island,Canada,46.5107,-63.4168,2020-07-11,33,0,0,33,Americas
Quebec,Canada,52.9399,-73.5491,2020-07-11,56407,5620,0,50787,Americas
Saskatchewan,Canada,52.9399,-106.4509,2020-07-11,815,15,0,800,Americas
,Central African Republic,6.6111,20.9394,2020-07-11,4288,53,1145,3090,Africa
,Chad,15.4542,18.7322,2020-07-11,874,74,790,10,Africa
,Chile,-35.6751,-71.543,2020-07-11,312029,6881,281114,24034,Americas
Anhui,China,31.8257,117.2264,2020-07-11,991,6,985,0,Western Pacific
Beijing,China,40.1824,116.4142,2020-07-11,929,9,680,240,Western Pacific
Chongqing,China,30.0572,107.874,2020-07-11,582,6,575,1,Western Pacific
Fujian,China,26.0789,117.9874,2020-07-11,363,1,361,1,Western Pacific
Gansu,China,35.7518,104.2861,2020-07-11,167,2,162,3,Western Pacific
Guangdong,China,23.3417,113.4244,2020-07-11,1648,8,1634,6,Western Pacific
Guangxi,China,23.8298,108.7881,2020-07-11,254,2,252,0,Western Pacific
Guizhou,China,26.8154,106.8748,2020-07-11,147,2,145,0,Western Pacific
Hainan,China,19.1959,109.7453,2020-07-11,171,6,165,0,Western Pacific
Hebei,China,39.549,116.1306,2020-07-11,349,6,0,343,Western Pacific
Heilongjiang,China,47.861999999999995,127.7615,2020-07-11,947,13,934,0,Western Pacific
